,city,hotel_name,people_number,days_number,price,staff,amenities,cleanliness,comfort,value_for_money,location,free_wifi,average_opinion
3859,Monachium,Wombat's City Hostel Munich Werksviertel,7,1,775.0,8.8,8.6,8.8,8.6,8.4,8.5,8.2,8.3
3860,Monachium,Schwabing 70m sannierte City Wohnung,7,1,1595.0,7.5,7.5,8.8,7.5,7.5,10.0,,9.0
3861,Monachium,Ramada Encore by Wyndham Munich Messe,7,1,657.0,7.9,7.9,8.1,8.0,8.3,7.4,8.6,7.7
3862,Monachium,a&o München Laim,7,1,515.0,7.5,7.0,7.0,6.9,7.3,7.3,8.1,6.6
3863,Monachium,MEININGER Hotel München Olympiapark,7,1,715.0,8.2,7.6,7.5,7.4,7.7,8.2,8.1,7.3
3864,Monachium,a&o München Hackerbrücke,7,1,1181.0,7.5,7.0,7.1,7.0,7.5,8.2,6.9,6.7
3865,Monachium,H2 Hotel München Messe,7,1,1182.0,8.6,8.0,8.3,8.2,8.3,8.5,8.1,8.0
3866,Monachium,Star G Hotel Premium München Domagkstraße,7,1,1367.0,8.5,8.4,8.6,8.6,8.5,7.9,8.5,8.2
3867,Monachium,harry's home hotel & apartments,7,1,1685.0,8.6,8.4,8.4,8.5,8.0,8.6,7.9,8.2
3868,Monachium,AMBER ECONTEL,7,1,877.0,8.1,7.5,7.7,7.7,7.9,7.6,7.6,7.5
3869,Monachium,Pension Locarno,7,1,743.0,8.7,6.9,7.6,7.2,7.8,9.1,7.9,7.1
3870,Monachium,Bayer's Boardinghouse und Hotel,7,1,1216.0,8.9,8.1,8.3,8.1,8.0,8.5,8.3,8.0
3871,Monachium,Leonardo Hotel Munich Arabellapark,7,1,791.0,8.8,7.6,8.0,7.9,8.0,7.8,8.3,7.7
3872,Monachium,Ahorn Hotel,7,1,847.0,6.0,5.7,6.1,6.0,6.0,6.4,5.5,5.2
3873,Monachium,NH München City Süd,7,1,1120.0,7.9,7.0,7.4,7.2,7.7,7.5,6.9,7.0
3874,Monachium,Hotel New Fair Munich Messe,7,1,886.0,7.2,5.9,6.5,6.3,6.0,6.7,7.0,5.9
3875,Monachium,Aparthotel Adagio Muenchen City,7,1,1651.0,8.4,7.8,7.7,7.8,7.5,8.3,8.0,7.6
3876,Monachium,Appartment München Isartor,7,1,990.0,7.1,5.8,5.9,6.0,6.5,8.8,4.6,5.7
3877,Monachium,Aparthotel Adagio access München City Olympiapark,7,1,1273.0,8.6,7.9,7.8,7.8,7.8,8.2,8.3,7.8
3878,Monachium,Hotel Wetterstein,7,1,1365.0,8.7,8.0,8.4,8.2,8.3,8.5,8.7,8.0
3879,Monachium,Innspire Hotel,7,1,1802.0,9.0,9.1,9.2,9.2,8.6,8.0,9.1,8.7
3880,Monachium,Wombat's City Hostel Munich Hauptbahnhof,7,1,742.0,8.8,8.1,8.2,8.1,8.2,9.3,6.9,8.0
3881,Monachium,Spacious 4 Bedroom Apartment near City Center,7,2,2932.0,9.0,9.0,9.1,9.1,8.4,9.4,10.0,8.7
3882,Monachium,Laimer Hof am Schloss Nymphenburg,7,2,6950.0,8.7,7.2,8.1,7.9,7.9,8.9,8.6,7.6
3883,Monachium,Rosewood Munich,7,2,92956.0,8.8,9.6,9.6,9.5,7.8,9.8,,8.9
3884,Monachium,Wombat's City Hostel Munich Werksviertel,7,2,1529.0,8.8,8.6,8.8,8.6,8.4,8.5,8.2,8.3
3885,Monachium,apartment near underground station,7,2,2433.0,8.3,6.7,7.5,7.2,7.2,8.1,,7.4
3886,Monachium,Schwabing 70m sannierte City Wohnung,7,2,2843.0,7.5,7.5,8.8,7.5,7.5,10.0,,9.0
3887,Monachium,Ramada Encore by Wyndham Munich Messe,7,2,1314.0,7.9,7.9,8.1,8.0,8.3,7.4,8.6,7.7
3888,Monachium,a&o München Laim,7,2,1043.0,7.5,7.0,7.0,6.9,7.3,7.3,8.1,6.6
3889,Monachium,MEININGER Hotel München Olympiapark,7,2,1391.0,8.2,7.6,7.5,7.4,7.7,8.2,8.1,7.3
3890,Monachium,Estelada Boarding Houses,7,2,1166.0,8.6,8.2,8.5,8.3,8.3,8.3,7.5,8.0
3891,Monachium,a&o München Hackerbrücke,7,2,2436.0,7.5,7.0,7.1,7.0,7.5,8.2,6.9,6.7
3892,Monachium,H2 Hotel München Messe,7,2,2297.0,8.6,8.0,8.3,8.2,8.3,8.5,8.1,8.0
3893,Monachium,NH München City Süd,7,2,2599.0,7.9,7.0,7.4,7.2,7.7,7.5,6.9,7.0
3894,Monachium,Star G Hotel Premium München Domagkstraße,7,2,2734.0,8.5,8.4,8.6,8.6,8.5,7.9,8.5,8.2
3895,Monachium,AMBER ECONTEL,7,2,1755.0,8.1,7.5,7.7,7.7,7.9,7.6,7.6,7.5
3896,Monachium,Aparthotel Adagio Muenchen City,7,2,3301.0,8.4,7.8,7.7,7.8,7.5,8.3,8.0,7.6
3897,Monachium,City Aparthotel München - KOOS Hotel und Apartments,7,2,5685.0,9.1,8.5,8.6,8.6,8.1,9.2,8.6,8.3
3898,Monachium,Hotel Pension Schmellergarten,7,2,1529.0,8.6,7.7,8.4,7.9,8.3,8.7,8.0,7.8
3899,Monachium,Aparthotel Adagio access München City Olympiapark,7,2,2545.0,8.6,7.9,7.8,7.8,7.8,8.2,8.3,7.8
3900,Monachium,Pension Locarno,7,2,1499.0,8.7,6.9,7.6,7.2,7.8,9.1,7.9,7.1
3901,Monachium,Ahorn Hotel,7,2,1694.0,6.0,5.7,6.1,6.0,6.0,6.4,5.5,5.2
3902,Monachium,Hotel Wetterstein,7,2,2730.0,8.7,8.0,8.4,8.2,8.3,8.5,8.7,8.0
3903,Monachium,Appartment München Isartor,7,2,1981.0,7.1,5.8,5.9,6.0,6.5,8.8,4.6,5.7
3904,Monachium,Hotel New Fair Munich Messe,7,2,1772.0,7.2,5.9,6.5,6.3,6.0,6.7,7.0,5.9
3905,Monachium,Schwabinger Wahrheit by Geisel,7,2,3190.0,9.2,8.7,9.1,9.0,8.2,9.4,9.0,8.5
3906,Monachium,Baynunah Suites Aparthotel,7,7,8848.0,7.9,7.5,7.5,7.9,7.6,9.0,9.6,7.6
3907,Monachium,Hampton By Hilton Munich City North,7,7,10369.0,8.3,8.5,8.6,8.6,8.4,7.6,8.0,8.1
3908,Monachium,Spacious 4 Bedroom Apartment near City Center,7,7,9230.0,9.0,9.0,9.1,9.1,8.4,9.4,10.0,8.7
3909,Monachium,apartment near underground station,7,7,8514.0,8.3,6.7,7.5,7.2,7.2,8.1,,7.4
3910,Monachium,Laimer Hof am Schloss Nymphenburg,7,7,23109.0,8.7,7.2,8.1,7.9,7.9,8.9,8.6,7.6
3911,Monachium,Rosewood Munich,7,7,244011.0,8.8,9.6,9.6,9.5,7.8,9.8,,8.9
3912,Monachium,Ramada Encore by Wyndham Munich Messe,7,7,4600.0,7.9,7.9,8.1,8.0,8.3,7.4,8.6,7.7
3913,Monachium,a&o München Laim,7,7,3644.0,7.5,7.0,7.0,6.9,7.3,7.3,8.1,6.6
3914,Monachium,MEININGER Hotel München Olympiapark,7,7,4591.0,8.2,7.6,7.5,7.4,7.7,8.2,8.1,7.3
3915,Monachium,Estelada Boarding Houses,7,7,3597.0,8.6,8.2,8.5,8.3,8.3,8.3,7.5,8.0
3916,Monachium,a&o München Hackerbrücke,7,7,8120.0,7.5,7.0,7.1,7.0,7.5,8.2,6.9,6.7
3917,Monachium,H2 Hotel München Messe,7,7,8655.0,8.6,8.0,8.3,8.2,8.3,8.5,8.1,8.0
3918,Monachium,Star G Hotel Premium München Domagkstraße,7,7,9408.0,8.5,8.4,8.6,8.6,8.5,7.9,8.5,8.2
3919,Monachium,Aparthotel Adagio access München City Olympiapark,7,7,7484.0,8.6,7.9,7.8,7.8,7.8,8.2,8.3,7.8
3920,Monachium,Aparthotel Adagio Muenchen City,7,7,10212.0,8.4,7.8,7.7,7.8,7.5,8.3,8.0,7.6
3921,Monachium,AMBER ECONTEL,7,7,6142.0,8.1,7.5,7.7,7.7,7.9,7.6,7.6,7.5
3922,Monachium,Hotel New Fair Munich Messe,7,7,6203.0,7.2,5.9,6.5,6.3,6.0,6.7,7.0,5.9
3923,Monachium,City Aparthotel München - KOOS Hotel und Apartments,7,7,16802.0,9.1,8.5,8.6,8.6,8.1,9.2,8.6,8.3
3924,Monachium,Hotel Pension Schmellergarten,7,7,5352.0,8.6,7.7,8.4,7.9,8.3,8.7,8.0,7.8
3925,Monachium,Munich Aparthotel,7,7,9426.0,7.9,7.3,7.4,7.4,7.2,8.7,8.4,7.3
3926,Monachium,Pension Locarno,7,7,5090.0,8.7,6.9,7.6,7.2,7.8,9.1,7.9,7.1
3927,Monachium,Hotel Wetterstein,7,7,9700.0,8.7,8.0,8.4,8.2,8.3,8.5,8.7,8.0
3928,Monachium,Ahorn Hotel,7,7,6120.0,6.0,5.7,6.1,6.0,6.0,6.4,5.5,5.2
3929,Monachium,Appartment München Isartor,7,7,7801.0,7.1,5.8,5.9,6.0,6.5,8.8,4.6,5.7
3930,Monachium,Belle Blue Zentrum,7,7,16900.0,8.1,7.2,7.3,7.3,7.5,7.9,8.3,7.1
3931,Monachium,Central Hotel-Apart München,7,7,8810.0,8.9,7.9,8.4,8.1,8.2,8.5,7.8,8.0
3932,Monachium,Baynunah Suites Aparthotel,7,14,17762.0,7.9,7.5,7.5,7.9,7.6,9.0,9.6,7.6
3933,Monachium,Super 8 by Wyndham Munich City North,7,14,23825.0,8.5,8.1,8.5,8.3,8.4,8.0,8.4,8.0
3934,Monachium,Spacious 4 Bedroom Apartment near City Center,7,14,21254.0,9.0,9.0,9.1,9.1,8.4,9.4,10.0,8.7
3935,Monachium,apartment near underground station,7,14,19445.0,8.3,6.7,7.5,7.2,7.2,8.1,,7.4
3936,Monachium,Laimer Hof am Schloss Nymphenburg,7,14,46388.0,8.7,7.2,8.1,7.9,7.9,8.9,8.6,7.6
3937,Monachium,Rosewood Munich,7,14,489821.0,8.8,9.6,9.6,9.5,7.8,9.8,,8.9
3938,Monachium,Ramada Encore by Wyndham Munich Messe,7,14,9680.0,7.9,7.9,8.1,8.0,8.3,7.4,8.6,7.7
3939,Monachium,a&o München Laim,7,14,7594.0,7.5,7.0,7.0,6.9,7.3,7.3,8.1,6.6
3940,Monachium,MEININGER Hotel München Olympiapark,7,14,13284.0,8.2,7.6,7.5,7.4,7.7,8.2,8.1,7.3
3941,Monachium,a&o München Hackerbrücke,7,14,16334.0,7.5,7.0,7.1,7.0,7.5,8.2,6.9,6.7
3942,Monachium,harry's home hotel & apartments,7,14,21691.0,8.6,8.4,8.4,8.5,8.0,8.6,7.9,8.2
3943,Monachium,Jaeger´s Munich (Hotel/Hostel),7,14,10110.0,8.5,7.6,7.9,7.7,8.0,9.1,8.1,7.7
3944,Monachium,AMBER ECONTEL,7,14,12329.0,8.1,7.5,7.7,7.7,7.9,7.6,7.6,7.5
3945,Monachium,H2 Hotel München Messe,7,14,18662.0,8.6,8.0,8.3,8.2,8.3,8.5,8.1,8.0
3946,Monachium,Hotel New Fair Munich Messe,7,14,12975.0,7.2,5.9,6.5,6.3,6.0,6.7,7.0,5.9
3947,Monachium,Aparthotel Adagio Muenchen City,7,14,21363.0,8.4,7.8,7.7,7.8,7.5,8.3,8.0,7.6
3948,Monachium,Estelada Boarding Houses,7,14,11628.0,8.6,8.2,8.5,8.3,8.3,8.3,7.5,8.0
3949,Monachium,Hotel Pension Schmellergarten,7,14,10743.0,8.6,7.7,8.4,7.9,8.3,8.7,8.0,7.8
3950,Monachium,Aparthotel Adagio access München City Olympiapark,7,14,17483.0,8.6,7.9,7.8,7.8,7.8,8.2,8.3,7.8
3951,Monachium,City Aparthotel München - KOOS Hotel und Apartments,7,14,38488.0,9.1,8.5,8.6,8.6,8.1,9.2,8.6,8.3
3952,Monachium,Ahorn Hotel,7,14,12826.0,6.0,5.7,6.1,6.0,6.0,6.4,5.5,5.2
3953,Monachium,Munich Aparthotel,7,14,18921.0,7.9,7.3,7.4,7.4,7.2,8.7,8.4,7.2
3954,Monachium,Hotel Wetterstein,7,14,19816.0,8.7,8.0,8.4,8.2,8.3,8.5,8.7,8.0
3955,Monachium,Belle Blue Zentrum,7,14,35341.0,8.1,7.2,7.3,7.3,7.5,7.9,8.3,7.1
3956,Monachium,Seibel's Park Hotel,7,14,15498.0,8.5,7.0,7.5,7.2,7.8,8.0,6.8,7.1
3957,Monachium,Hotel Galleria,7,14,15006.0,8.0,6.0,6.7,6.3,6.9,7.6,6.7,6.2
3958,Olsztyn,Centrum25,1,1,142.0,9.0,7.7,8.3,7.8,8.3,9.7,8.1,8.0
3959,Olsztyn,Hotel HP Park,1,1,239.0,9.4,8.7,9.2,8.9,8.5,8.8,8.4,8.8
3960,Olsztyn,DK Premium Warmińska Secesja,1,1,227.0,9.2,9.0,9.3,9.2,8.9,8.7,8.9,8.9
3961,Olsztyn,SmartRooms,1,1,122.0,9.3,8.9,9.3,9.0,9.0,7.2,8.8,8.8
3962,Olsztyn,Best Western Plus Hotel Olsztyn Old Town,1,1,246.0,9.2,8.6,9.1,8.9,8.6,9.2,8.5,8.7
3963,Olsztyn,Warmiński Hotel & Conference,1,1,234.0,9.1,8.5,8.9,8.7,8.5,9.0,8.7,8.6
3964,Olsztyn,Hampton By Hilton Olsztyn,1,1,390.0,9.6,9.3,9.7,9.5,9.0,9.2,8.8,9.2
3965,Olsztyn,DK Premium Śródmieście,1,1,249.0,9.2,8.9,9.0,8.9,8.8,9.2,9.5,8.9
3966,Olsztyn,Przystań Hotel&Spa,1,1,319.0,9.5,9.3,9.5,9.4,8.8,9.5,9.1,9.2
3967,Olsztyn,Omega Hotel,1,1,255.0,9.0,8.3,8.7,8.4,8.1,9.2,8.1,8.4
3968,Olsztyn,ORKANA House,1,1,122.0,9.4,9.2,9.6,9.2,9.3,9.6,9.2,9.2
3969,Olsztyn,Kamienica Górna 7,1,1,98.0,8.6,7.4,8.0,7.4,8.1,9.4,8.5,7.6
3970,Olsztyn,DK Premium UkielPark,1,1,282.0,9.5,9.3,9.5,9.5,9.4,9.1,9.5,9.3
3971,Olsztyn,Pirat Hotel & SPA-hotel z basenem,1,1,198.0,8.2,7.2,7.3,6.8,6.9,8.6,7.1,7.1
3972,Olsztyn,Hostel Relaks,1,1,148.0,8.7,7.6,8.4,7.8,8.0,8.7,8.0,7.9
3973,Olsztyn,DK Premium Ballady i Romanse,1,1,282.0,9.5,9.1,9.5,9.4,9.2,9.2,10.0,9.1
3974,Olsztyn,Hotel Pod Zamkiem,1,1,191.0,9.4,7.7,8.2,7.6,7.9,9.6,8.2,8.0
3975,Olsztyn,Kamienica Centrum,1,1,126.0,8.3,7.1,7.7,7.1,7.5,8.8,7.2,7.0
3976,Olsztyn,Szewczenki 3,1,1,151.0,9.1,8.2,9.6,8.7,8.7,8.6,,8.6
3977,Olsztyn,THE HOUSE near Lake & Old Town,1,1,162.0,9.5,9.3,9.6,9.3,9.3,9.2,8.8,9.1
3978,Olsztyn,Apartamenty Olsztyn,1,1,173.0,8.8,8.1,8.4,7.9,8.2,8.0,9.3,8.1
3979,Olsztyn,Willa Park Apartamenty,1,1,183.0,9.0,8.5,8.9,8.4,8.6,9.6,8.7,8.6
3980,Olsztyn,DK Premium Mendelsohna,1,1,227.0,9.3,9.0,9.4,9.2,9.2,9.7,9.1,9.1
3981,Olsztyn,Villa Pallas,1,1,183.0,9.1,8.2,8.9,8.5,8.5,9.1,8.1,8.5
3982,Olsztyn,Hotel Wileński,1,1,340.0,9.0,8.3,9.0,8.6,8.3,9.4,8.8,8.4
3983,Olsztyn,Centrum25,2,1,158.0,9.0,7.7,8.3,7.8,8.3,9.7,8.1,8.0
3984,Olsztyn,Przystań Hotel&Spa,2,1,419.0,9.5,9.3,9.5,9.4,8.8,9.5,9.1,9.2
3985,Olsztyn,Best Western Plus Hotel Olsztyn Old Town,2,1,290.0,9.2,8.6,9.1,8.9,8.6,9.2,8.5,8.7
3986,Olsztyn,Hotel HP Park,2,1,289.0,9.4,8.7,9.2,8.9,8.5,8.8,8.4,8.8
3987,Olsztyn,Hampton By Hilton Olsztyn,2,1,440.0,9.6,9.3,9.7,9.5,9.0,9.2,8.8,9.2
3988,Olsztyn,Warmiński Hotel & Conference,2,1,264.0,9.1,8.5,8.9,8.7,8.5,9.0,8.7,8.6
3989,Olsztyn,Kamienica Centrum,2,1,135.0,8.3,7.1,7.7,7.1,7.5,8.8,7.2,7.0
3990,Olsztyn,Omega Hotel,2,1,321.0,9.0,8.3,8.7,8.4,8.1,9.2,8.1,8.4
3991,Olsztyn,Hotel Marina Club,2,1,635.0,9.4,9.4,9.5,9.5,8.8,9.7,8.5,9.3
3992,Olsztyn,Kamienica Górna 7,2,1,125.0,8.6,7.4,8.0,7.4,8.1,9.4,8.5,7.6
3993,Olsztyn,Pirat Hotel & SPA-hotel z basenem,2,1,223.0,8.2,7.2,7.3,6.8,6.9,8.6,7.1,7.1
3994,Olsztyn,Apartamenty przy Zamku,2,1,144.0,8.8,8.2,8.5,8.4,8.5,9.5,8.1,8.3
3995,Olsztyn,Apartament Spichlerz - Starówka,2,1,200.0,9.5,9.0,8.8,8.8,8.9,9.5,8.8,8.8
3996,Olsztyn,Willa Park Apartamenty,2,1,204.0,9.0,8.5,8.9,8.4,8.6,9.6,8.7,8.6
3997,Olsztyn,Apartamenty Olsztyn,2,1,206.0,8.8,8.1,8.4,7.9,8.2,8.0,9.3,8.1
3998,Olsztyn,Nowoczesne apartamenty Jezioro Ukiel Zatoka Miła Plaża Miejska,2,1,270.0,9.8,9.5,9.6,9.6,9.5,9.7,10.0,9.6
3999,Olsztyn,Belweder Diamentowy,2,1,202.0,9.4,9.1,8.8,8.7,9.1,8.8,8.6,9.0
4000,Olsztyn,Apartament Piastowska No.6,2,1,319.0,9.7,9.5,9.6,9.3,9.3,9.8,9.6,9.4
4001,Olsztyn,Hotel Wileński,2,1,380.0,9.0,8.3,9.0,8.6,8.3,9.4,8.8,8.4
4002,Olsztyn,Villa Jana,2,1,302.0,9.7,9.7,9.6,9.7,9.4,9.8,9.5,9.6
4003,Olsztyn,Hotel Pod Zamkiem,2,1,283.0,9.4,7.7,8.2,7.6,7.9,9.6,8.2,8.0
4004,Olsztyn,Stara Piekarnia - Pokoje,2,1,131.0,9.3,8.7,9.3,8.8,9.0,8.3,8.8,8.7
4005,Olsztyn,Apartament Pan Tadeusz,2,1,202.0,8.7,8.2,8.6,8.5,8.6,8.7,,8.2
4006,Olsztyn,Szkolne Schronisko Mlodziezowe w Olsztynie,2,1,136.0,9.1,8.0,8.9,8.0,8.7,9.2,9.1,8.3
4007,Olsztyn,Centrum25,2,2,330.0,9.0,7.7,8.3,7.8,8.3,9.7,8.1,8.0
4008,Olsztyn,Best Western Plus Hotel Olsztyn Old Town,2,2,610.0,9.2,8.6,9.1,8.9,8.6,9.2,8.5,8.7
4009,Olsztyn,Hampton By Hilton Olsztyn,2,2,720.0,9.6,9.3,9.7,9.5,9.0,9.2,8.8,9.2
4010,Olsztyn,Przystań Hotel&Spa,2,2,838.0,9.5,9.3,9.5,9.4,8.8,9.5,9.1,9.2
4011,Olsztyn,Hotel HP Park,2,2,578.0,9.4,8.7,9.2,8.9,8.5,8.8,8.4,8.8
4012,Olsztyn,Warmiński Hotel & Conference,2,2,528.0,9.1,8.5,8.9,8.7,8.5,9.0,8.7,8.6
4013,Olsztyn,THE HOUSE near Lake & Old Town,2,2,328.0,9.5,9.3,9.6,9.3,9.3,9.2,8.8,9.1
4014,Olsztyn,SmartRooms,2,2,324.0,9.3,8.9,9.3,9.0,9.0,7.2,8.8,8.8
4015,Olsztyn,Apartament w Centrum Olsztyna,2,2,273.0,9.2,8.2,8.4,8.2,8.5,9.1,9.5,8.2
4016,Olsztyn,Nowoczesne apartamenty Jezioro Ukiel Zatoka Miła Plaża Miejska,2,2,366.0,9.8,9.5,9.6,9.6,9.5,9.7,10.0,9.6
4017,Olsztyn,Kamienica Centrum,2,2,252.0,8.3,7.1,7.7,7.1,7.5,8.8,7.2,7.0
4018,Olsztyn,Ziołowa Dolina,2,2,478.0,9.1,8.4,8.9,8.4,8.7,8.4,7.9,8.6
4019,Olsztyn,ORKANA House,2,2,324.0,9.4,9.2,9.6,9.2,9.3,9.6,9.2,9.2
4020,Olsztyn,Pirat Hotel & SPA-hotel z basenem,2,2,445.0,8.2,7.2,7.3,6.8,6.9,8.6,7.1,7.1
4021,Olsztyn,Apartamenty przy Zamku,2,2,306.0,8.8,8.2,8.5,8.4,8.5,9.5,8.1,8.3
4022,Olsztyn,Apartament plażowy Ukiel,2,2,508.0,9.6,9.2,8.7,9.0,9.1,9.7,9.5,9.2
4023,Olsztyn,Apartamenty Starówka,2,2,296.0,9.0,8.5,9.0,8.8,8.7,9.5,8.9,8.6
4024,Olsztyn,Apartamenty Między Jeziorami,2,2,328.0,9.4,8.9,8.9,9.0,8.9,9.0,8.9,8.8
4025,Olsztyn,Hotel Marina Club,2,2,2069.0,9.4,9.4,9.5,9.5,8.8,9.7,8.5,9.3
4026,Olsztyn,Kamienica Górna 7,2,2,250.0,8.6,7.4,8.0,7.4,8.1,9.4,8.5,7.6
4027,Olsztyn,Leonardo 2 z prywatną plażą nad jeziorem Ukiel,2,2,584.0,9.6,9.5,9.5,9.7,9.4,9.6,10.0,9.4
4028,Olsztyn,Villa Jana,2,2,603.0,9.7,9.7,9.6,9.7,9.4,9.8,9.5,9.6
4029,Olsztyn,Apartament Spichlerz - Starówka,2,2,400.0,9.5,9.0,8.8,8.8,8.9,9.5,8.8,8.8
4030,Olsztyn,Omega Hotel,2,2,641.0,9.0,8.3,8.7,8.4,8.1,9.2,8.1,8.4
4031,Olsztyn,Centrum25,2,7,1192.0,9.0,7.7,8.3,7.8,8.3,9.7,8.1,8.0
4032,Olsztyn,Hotel Wysoka Brama,2,7,800.0,8.9,7.7,8.2,7.9,8.6,9.6,8.3,8.1
4033,Olsztyn,ORKANA House,2,7,1162.0,9.4,9.2,9.6,9.2,9.3,9.6,9.2,9.2
4034,Olsztyn,DK Premium Mendelsohna,2,7,1398.0,9.3,9.0,9.4,9.2,9.2,9.7,9.1,9.1
4035,Olsztyn,DK Premium Warmińska Secesja,2,7,1398.0,9.2,9.0,9.3,9.2,8.9,8.7,8.9,8.9
4036,Olsztyn,DK Premium Śródmieście,2,7,1543.0,9.2,8.9,9.0,8.9,8.8,9.2,9.5,8.9
4037,Olsztyn,DK Premium Ballady i Romanse,2,7,1714.0,9.5,9.1,9.5,9.4,9.2,9.2,10.0,9.1
4038,Olsztyn,DK Premium UkielPark,2,7,1714.0,9.5,9.3,9.5,9.5,9.4,9.1,9.5,9.3
4039,Olsztyn,Przystań Hotel&Spa,2,7,3093.0,9.5,9.3,9.5,9.4,8.8,9.5,9.1,9.2
4040,Olsztyn,Kamienica Górna 7,2,7,1033.0,8.6,7.4,8.0,7.4,8.1,9.4,8.5,7.6
4041,Olsztyn,Best Western Plus Hotel Olsztyn Old Town,2,7,1855.0,9.2,8.6,9.1,8.9,8.6,9.2,8.5,8.7
4042,Olsztyn,THE HOUSE near Lake & Old Town,2,7,1250.0,9.5,9.3,9.6,9.3,9.3,9.2,8.8,9.1
4043,Olsztyn,Apartamenty Między Jeziorami,2,7,1210.0,9.4,8.9,8.9,9.0,8.9,9.0,8.9,8.8
4044,Olsztyn,SmartRooms,2,7,1159.0,9.3,8.9,9.3,9.0,9.0,7.2,8.8,8.8
4045,Olsztyn,Nowoczesne apartamenty Jezioro Ukiel Zatoka Miła Plaża Miejska,2,7,1419.0,9.8,9.5,9.6,9.6,9.5,9.7,10.0,9.6
4046,Olsztyn,Pirat Hotel & SPA-hotel z basenem,2,7,1559.0,8.2,7.2,7.3,6.8,6.9,8.6,7.1,7.1
4047,Olsztyn,Kamienica Centrum,2,7,1190.0,8.3,7.1,7.7,7.1,7.5,8.8,7.2,7.0
4048,Olsztyn,Apartament Olimpijska z ogródkiem i widokiem na jezioro,2,7,1489.0,9.8,9.8,9.8,9.6,9.5,9.8,10.0,9.4
4049,Olsztyn,Piękny widok przy najstarszej ulicy Olsztyna z darmowym parkingiem FV,2,7,1390.0,9.6,9.0,9.6,9.2,9.6,9.6,,9.4
4050,Olsztyn,Apartament White,2,7,1210.0,9.3,8.7,8.8,8.7,8.6,8.9,7.5,8.6
4051,Olsztyn,Hotel HP Park,2,7,2003.0,9.4,8.7,9.2,8.9,8.5,8.8,8.4,8.8
4052,Olsztyn,Hampton By Hilton Olsztyn,2,7,2588.0,9.6,9.3,9.7,9.5,9.0,9.2,8.8,9.2
4053,Olsztyn,Apartamenty Olsztyn,2,7,1419.0,8.8,8.1,8.4,7.9,8.2,8.0,9.3,8.1
4054,Olsztyn,Centrum25,2,14,2397.0,9.0,7.7,8.3,7.8,8.3,9.7,8.1,8.0
4055,Olsztyn,Hotel Wysoka Brama,2,14,2439.0,8.9,7.7,8.2,7.9,8.6,9.6,8.3,8.1
4056,Olsztyn,ORKANA House,2,14,2340.0,9.4,9.2,9.6,9.2,9.3,9.6,9.2,9.2
4057,Olsztyn,DK Premium Warmińska Secesja,2,14,2796.0,9.2,9.0,9.3,9.2,8.9,8.7,8.9,8.9
4058,Olsztyn,Przystań Hotel&Spa,2,14,6386.0,9.5,9.3,9.5,9.4,8.8,9.5,9.1,9.2
4059,Olsztyn,Kamienica Górna 7,2,14,2026.0,8.6,7.4,8.0,7.4,8.1,9.4,8.5,7.6
4060,Olsztyn,DK Premium Śródmieście,2,14,3086.0,9.2,8.9,9.0,8.9,8.8,9.2,9.5,8.9
4061,Olsztyn,Best Western Plus Hotel Olsztyn Old Town,2,14,3710.0,9.2,8.6,9.1,8.9,8.6,9.2,8.5,8.7
4062,Olsztyn,DK Premium Ballady i Romanse,2,14,3428.0,9.5,9.1,9.5,9.4,9.2,9.2,10.0,9.1
4063,Olsztyn,Hampton By Hilton Olsztyn,2,14,5284.0,9.6,9.3,9.7,9.5,9.0,9.2,8.8,9.2
4064,Olsztyn,Warmiński Hotel & Conference,2,14,3353.0,9.1,8.5,8.9,8.7,8.5,9.0,8.7,8.6
4065,Olsztyn,DK Premium UkielPark,2,14,3428.0,9.5,9.3,9.5,9.5,9.4,9.1,9.5,9.3
4066,Olsztyn,Apartament Olimpijska z ogródkiem i widokiem na jezioro,2,14,2778.0,9.8,9.8,9.8,9.6,9.5,9.8,10.0,9.4
4067,Olsztyn,Omega Hotel,2,14,4047.0,9.0,8.3,8.7,8.4,8.1,9.2,8.1,8.4
4068,Olsztyn,Apartamenty Olsztyn,2,14,2858.0,8.8,8.1,8.4,7.9,8.2,8.0,9.3,8.1
4069,Olsztyn,Kamienica Centrum,2,14,2260.0,8.3,7.1,7.7,7.1,7.5,8.8,7.2,7.0
4070,Olsztyn,Apartament White,2,14,2403.0,9.3,8.7,8.8,8.7,8.6,8.9,7.5,8.6
4071,Olsztyn,Apartamenty Między Jeziorami,2,14,2439.0,9.4,8.9,8.9,9.0,8.9,9.0,8.9,8.8
4072,Olsztyn,SmartRooms,2,14,2318.0,9.3,8.9,9.3,9.0,9.0,7.2,8.8,8.8
4073,Olsztyn,Piękny widok przy najstarszej ulicy Olsztyna z darmowym parkingiem FV,2,14,2704.0,9.6,9.0,9.6,9.2,9.6,9.6,,9.4
4074,Olsztyn,Pirat Hotel & SPA-hotel z basenem,2,14,3118.0,8.2,7.2,7.3,6.8,6.9,8.6,7.1,7.1
4075,Olsztyn,THE HOUSE near Lake & Old Town,2,14,2499.0,9.5,9.3,9.6,9.3,9.3,9.2,8.8,9.1
4076,Olsztyn,Nowoczesne apartamenty Jezioro Ukiel Zatoka Miła Plaża Miejska,2,14,2841.0,9.8,9.5,9.6,9.6,9.5,9.7,10.0,9.6
